OrderID,OrderDate,PropertyID,ProductID,Quantity
930,20-05-2015,11,46,22
931,20-05-2015,11,45,15
932,20-05-2015,2,4,8
933,21-05-2015,11,67,14
934,21-05-2015,16,51,15
935,21-05-2015,17,76,12
936,21-05-2015,2,26,26
937,21-05-2015,4,12,4
938,22-05-2015,3,47,21
939,22-05-2015,3,85,20
940,22-05-2015,10,52,9
941,22-05-2015,15,56,12
942,22-05-2015,13,90,16
943,23-05-2015,20,61,9
944,23-05-2015,11,86,6
945,23-05-2015,10,78,12
946,23-05-2015,9,55,27
947,23-05-2015,12,89,5
948,23-05-2015,4,52,5
949,23-05-2015,3,12,22
950,23-05-2015,17,74,11
951,23-05-2015,3,3,2
952,24-05-2015,1,60,14
953,24-05-2015,18,51,12
954,24-05-2015,10,27,5
955,24-05-2015,8,55,7
956,24-05-2015,13,42,8
957,25-05-2015,14,40,16
958,25-05-2015,5,60,7
959,25-05-2015,2,5,21
960,25-05-2015,13,57,10
961,25-05-2015,16,8,3
962,25-05-2015,7,82,13
963,25-05-2015,16,47,19
964,25-05-2015,20,79,8
965,26-05-2015,13,88,16
966,26-05-2015,18,12,4
967,26-05-2015,2,8,5
968,26-05-2015,18,92,13
969,26-05-2015,3,25,8
970,26-05-2015,10,60,13
971,26-05-2015,10,53,7
972,26-05-2015,4,47,11
973,26-05-2015,9,24,11
974,27-05-2015,5,57,5
975,27-05-2015,14,46,11
976,27-05-2015,9,2,21
977,27-05-2015,11,93,25
978,27-05-2015,2,53,13
979,28-05-2015,13,14,26
980,28-05-2015,2,68,12
981,28-05-2015,17,62,7
982,28-05-2015,6,45,7
983,28-05-2015,19,70,5
984,28-05-2015,17,4,10
985,28-05-2015,13,12,19
986,28-05-2015,13,94,8
987,29-05-2015,12,5,12
988,29-05-2015,12,90,13
989,29-05-2015,9,51,5
990,29-05-2015,11,7,5
991,29-05-2015,18,46,19
992,29-05-2015,19,43,12
993,29-05-2015,9,58,8
994,29-05-2015,19,86,4
995,30-05-2015,6,37,6
996,30-05-2015,18,82,12
997,30-05-2015,20,79,9
998,30-05-2015,20,91,5
999,30-05-2015,17,64,4
1000,30-05-2015,4,23,20
1001,30-05-2015,15,37,14
1002,30-05-2015,8,45,13
1003,30-05-2015,5,24,14
1004,30-05-2015,3,7,7
1005,30-05-2015,16,52,6
1006,31-05-2015,6,54,16
1007,31-05-2015,12,91,5
1008,31-05-2015,20,38,22
1009,31-05-2015,7,45,4
1010,31-05-2015,6,79,11
1011,31-05-2015,10,11,7
1012,31-05-2015,15,24,9
1013,01-06-2015,14,39,20
1014,01-06-2015,2,13,10
1015,01-06-2015,5,44,16
1016,01-06-2015,1,19,5
1017,01-06-2015,3,31,5
1018,01-06-2015,19,1,26
1019,01-06-2015,17,20,14
1020,01-06-2015,8,32,3
1021,02-06-2015,9,6,4
1022,02-06-2015,11,64,22
1023,02-06-2015,11,49,17
1024,02-06-2015,8,67,5
1025,02-06-2015,2,6,5
1026,02-06-2015,7,19,15
1027,02-06-2015,9,66,9
1028,02-06-2015,9,70,10
1029,02-06-2015,12,39,20
1030,02-06-2015,13,62,5
1031,03-06-2015,17,80,15
1032,03-06-2015,16,89,6
1033,03-06-2015,11,11,13
1034,03-06-2015,10,26,24
1035,03-06-2015,8,60,7
1036,03-06-2015,1,85,25
1037,03-06-2015,7,47,15
1038,03-06-2015,8,72,4
1039,04-06-2015,12,2,23
1040,04-06-2015,17,67,13
1041,04-06-2015,14,73,4
1042,04-06-2015,7,79,23
1043,04-06-2015,15,3,7
1044,04-06-2015,19,7,5
1045,04-06-2015,20,39,9
1046,04-06-2015,4,94,9
1047,04-06-2015,15,37,18
1048,05-06-2015,9,86,9
1049,05-06-2015,5,40,19
1050,05-06-2015,10,16,12
1051,05-06-2015,4,79,5
1052,05-06-2015,6,57,10
1053,05-06-2015,12,1,9
1054,05-06-2015,14,66,7
1055,05-06-2015,7,60,12
1056,05-06-2015,16,62,8
1057,06-06-2015,11,35,8
1058,06-06-2015,7,89,18
1059,07-06-2015,2,9,6
1060,07-06-2015,15,30,10
1061,07-06-2015,1,49,5
1062,07-06-2015,11,55,5
1063,07-06-2015,17,88,18
1064,08-06-2015,8,6,4
1065,08-06-2015,15,26,7
1066,08-06-2015,6,87,5
1067,09-06-2015,10,36,5
1068,09-06-2015,17,81,4
1069,09-06-2015,19,54,15
1070,09-06-2015,20,24,21
1071,09-06-2015,7,20,13
1072,09-06-2015,4,48,16
1073,09-06-2015,1,41,10
1074,09-06-2015,11,74,21
1075,10-06-2015,7,26,25
1076,10-06-2015,15,9,1
1077,10-06-2015,4,4,26
1078,10-06-2015,16,37,13
1079,10-06-2015,19,38,12
1080,11-06-2015,16,50,6
1081,11-06-2015,18,86,8
1082,11-06-2015,2,18,6
1083,11-06-2015,15,2,15
1084,11-06-2015,11,87,18
1085,11-06-2015,9,62,4
1086,11-06-2015,8,1,24
1087,12-06-2015,18,7,7
1088,12-06-2015,10,37,14
1089,12-06-2015,6,33,20
1090,12-06-2015,16,14,30
1091,13-06-2015,20,79,22
1092,13-06-2015,14,7,9
1093,13-06-2015,20,30,4
1094,13-06-2015,10,79,5
1095,13-06-2015,14,38,16
1096,13-06-2015,17,82,7
1097,13-06-2015,13,34,5
1098,14-06-2015,12,72,9
1099,14-06-2015,13,3,2
1100,14-06-2015,4,30,6
1101,14-06-2015,15,57,8
1102,14-06-2015,7,39,15
1103,14-06-2015,18,60,6
1104,14-06-2015,3,24,15
1105,14-06-2015,20,15,20
1106,14-06-2015,9,61,15
1107,15-06-2015,12,19,18
1108,15-06-2015,12,54,23
1109,15-06-2015,17,54,26
1110,16-06-2015,11,4,18
1111,16-06-2015,19,15,4
1112,16-06-2015,10,54,11
1113,16-06-2015,13,14,16
1114,16-06-2015,12,27,16
1115,16-06-2015,11,18,5
1116,16-06-2015,6,31,3
1117,17-06-2015,14,85,20
1118,17-06-2015,9,13,10
1119,17-06-2015,18,51,14
1120,17-06-2015,12,7,4
1121,17-06-2015,16,6,9
1122,17-06-2015,16,18,15
1123,18-06-2015,17,10,20
1124,18-06-2015,16,77,14
1125,18-06-2015,13,81,9
1126,18-06-2015,5,49,10
1127,18-06-2015,12,13,6
1128,18-06-2015,19,3,14
1129,18-06-2015,2,7,10
1130,18-06-2015,7,69,6
1131,18-06-2015,7,80,10
1132,18-06-2015,16,24,20
1133,18-06-2015,5,79,7
1134,18-06-2015,9,91,11
1135,19-06-2015,15,77,15
1136,19-06-2015,14,59,9
1137,19-06-2015,17,61,11
1138,19-06-2015,3,72,9
1139,19-06-2015,5,35,10
1140,19-06-2015,16,14,26
1141,19-06-2015,3,61,5
1142,20-06-2015,6,63,15
1143,20-06-2015,15,22,10
1144,20-06-2015,4,94,3
1145,20-06-2015,14,34,8
1146,20-06-2015,16,17,15
1147,20-06-2015,13,80,7
1148,20-06-2015,15,80,13
1149,20-06-2015,15,56,5
1150,20-06-2015,6,25,17
1151,21-06-2015,7,37,15
1152,21-06-2015,17,87,6
1153,21-06-2015,17,74,15
1154,21-06-2015,5,60,6
1155,21-06-2015,13,12,23
1156,21-06-2015,5,78,4
1157,21-06-2015,5,73,15
1158,21-06-2015,6,9,2
1159,22-06-2015,16,29,8
1160,22-06-2015,16,19,16
1161,22-06-2015,2,34,5
1162,22-06-2015,1,43,19
1163,22-06-2015,17,33,20
1164,23-06-2015,6,50,5
1165,23-06-2015,1,49,16
1166,23-06-2015,17,46,20
1167,23-06-2015,10,67,13
1168,24-06-2015,7,36,19
1169,24-06-2015,20,62,5
1170,24-06-2015,12,91,4
1171,24-06-2015,1,31,5
1172,24-06-2015,4,6,7
1173,24-06-2015,8,33,6
1174,24-06-2015,16,34,8
1175,24-06-2015,3,12,22
1176,24-06-2015,18,16,3
1177,25-06-2015,7,47,15
1178,25-06-2015,5,48,17
1179,25-06-2015,10,86,9
1180,25-06-2015,17,28,26
1181,25-06-2015,7,42,19
1182,25-06-2015,19,61,16
1183,25-06-2015,6,86,5
1184,26-06-2015,17,61,8
1185,26-06-2015,18,64,27
1186,26-06-2015,7,46,9
1187,26-06-2015,5,81,7
1188,26-06-2015,19,6,10
1189,26-06-2015,7,69,15
1190,26-06-2015,1,53,14
1191,27-06-2015,7,48,19
1192,27-06-2015,7,74,22
1193,27-06-2015,15,16,12
1194,27-06-2015,19,11,12
1195,27-06-2015,8,75,5
1196,27-06-2015,13,71,14
1197,28-06-2015,12,77,6
1198,28-06-2015,15,57,9
1199,28-06-2015,11,27,5
1200,28-06-2015,16,51,10
1201,28-06-2015,8,15,4
1202,28-06-2015,11,42,7
1203,28-06-2015,20,44,14
1204,28-06-2015,20,78,4
1205,29-06-2015,2,53,12
1206,29-06-2015,4,27,16
1207,29-06-2015,5,5,18
1208,29-06-2015,13,77,14
1209,29-06-2015,5,51,13
1210,29-06-2015,13,6,13
1211,30-06-2015,1,58,28
1212,30-06-2015,2,49,7
1213,30-06-2015,15,46,13
1214,30-06-2015,7,51,14
1215,30-06-2015,8,49,6
1216,30-06-2015,9,46,10
1217,30-06-2015,20,81,14
1218,30-06-2015,16,44,15
1219,30-06-2015,20,49,10
1220,30-06-2015,8,21,5
1221,01-07-2015,1,94,8
1222,01-07-2015,4,2,13
1223,01-07-2015,1,45,14
1224,01-07-2015,9,41,8
1225,02-07-2015,3,85,21
1226,02-07-2015,4,5,17
1227,02-07-2015,9,8,10
1228,02-07-2015,10,55,6
1229,03-07-2015,14,59,12
1230,03-07-2015,19,30,8
1231,03-07-2015,2,28,15
1232,03-07-2015,8,56,4
1233,04-07-2015,8,46,8
1234,04-07-2015,18,62,3
1235,04-07-2015,15,13,5
1236,04-07-2015,10,60,8
1237,04-07-2015,16,92,3
1238,04-07-2015,11,71,18
1239,04-07-2015,2,89,15
1240,04-07-2015,10,57,4
1241,04-07-2015,14,45,17
1242,05-07-2015,6,50,7
1243,05-07-2015,19,29,13
1244,05-07-2015,13,93,24
1245,05-07-2015,18,91,11
1246,05-07-2015,14,75,9
1247,05-07-2015,4,79,28
1248,05-07-2015,9,90,13
1249,06-07-2015,16,44,14
1250,06-07-2015,19,11,10
1251,06-07-2015,17,71,24
1252,06-07-2015,18,66,7
1253,07-07-2015,18,68,5
1254,07-07-2015,19,84,9
1255,07-07-2015,20,53,7
1256,07-07-2015,13,21,7
1257,07-07-2015,10,58,8
1258,08-07-2015,1,31,20
1259,08-07-2015,20,9,14
1260,08-07-2015,7,76,4
1261,08-07-2015,5,51,17
1262,08-07-2015,17,43,16
1263,08-07-2015,17,65,18
1264,08-07-2015,19,64,25
1265,08-07-2015,3,44,6
1266,08-07-2015,11,60,5
1267,09-07-2015,9,45,9
1268,09-07-2015,7,26,17
1269,09-07-2015,6,43,15
1270,09-07-2015,1,43,17
1271,09-07-2015,16,20,10
1272,09-07-2015,6,73,7
1273,09-07-2015,3,74,20
1274,09-07-2015,12,61,13
1275,10-07-2015,20,50,11
1276,10-07-2015,20,67,9
1277,10-07-2015,13,5,23
1278,10-07-2015,17,91,6
1279,10-07-2015,4,47,4
1280,10-07-2015,8,12,11
1281,10-07-2015,13,57,4
1282,10-07-2015,19,47,22
1283,10-07-2015,14,69,10
1284,10-07-2015,17,10,9
1285,10-07-2015,14,63,14
1286,10-07-2015,15,59,3
1287,11-07-2015,10,57,9
1288,11-07-2015,16,62,6
1289,11-07-2015,17,46,8
1290,11-07-2015,2,60,14
1291,11-07-2015,1,23,14
1292,11-07-2015,11,1,8
1293,11-07-2015,19,70,10
1294,11-07-2015,8,10,14
1295,11-07-2015,17,68,7
1296,11-07-2015,9,71,6
1297,12-07-2015,6,70,5
1298,12-07-2015,1,93,23
1299,12-07-2015,20,43,10
1300,12-07-2015,9,58,28
1301,12-07-2015,18,42,13
1302,12-07-2015,14,94,7
1303,13-07-2015,4,24,21
1304,13-07-2015,14,87,9
1305,13-07-2015,20,79,28
1306,13-07-2015,16,19,5
1307,13-07-2015,3,3,10
1308,13-07-2015,16,21,17
1309,13-07-2015,17,72,7
1310,13-07-2015,7,29,6
1311,13-07-2015,1,6,4
1312,14-07-2015,11,39,21
1313,14-07-2015,11,77,3
1314,14-07-2015,10,88,14
1315,14-07-2015,4,44,7
1316,14-07-2015,15,70,8
1317,14-07-2015,9,8,24
1318,14-07-2015,17,64,5
1319,15-07-2015,13,83,5
1320,15-07-2015,4,3,8
1321,15-07-2015,7,20,5
1322,15-07-2015,9,81,6
1323,15-07-2015,6,89,13
1324,16-07-2015,20,91,11
1325,16-07-2015,19,4,10
1326,16-07-2015,4,32,11
1327,16-07-2015,20,1,12
1328,17-07-2015,20,13,6
1329,17-07-2015,18,6,4
1330,17-07-2015,1,63,4
1331,17-07-2015,1,40,16
1332,17-07-2015,8,5,14
1333,17-07-2015,6,39,23
1334,18-07-2015,9,62,7
1335,18-07-2015,14,1,10
1336,18-07-2015,2,57,9
1337,18-07-2015,5,26,5
1338,18-07-2015,1,84,5
1339,18-07-2015,18,60,17
1340,18-07-2015,1,47,23
1341,19-07-2015,13,9,4
1342,19-07-2015,20,3,8
1343,19-07-2015,7,31,14
1344,19-07-2015,19,32,12
1345,19-07-2015,9,48,17
1346,19-07-2015,9,62,7
1347,19-07-2015,9,35,7
1348,19-07-2015,1,34,11
1349,19-07-2015,16,2,4
1350,20-07-2015,5,21,9
1351,20-07-2015,12,29,7
1352,20-07-2015,20,13,5
1353,20-07-2015,19,12,15
1354,21-07-2015,7,31,3
1355,21-07-2015,14,32,10
1356,21-07-2015,6,38,7
1357,21-07-2015,4,22,12
1358,21-07-2015,10,87,23
1359,21-07-2015,11,26,21
1360,21-07-2015,1,22,17
1361,21-07-2015,10,54,20
1362,21-07-2015,1,24,2
1363,22-07-2015,19,49,7
1364,22-07-2015,13,19,6
1365,22-07-2015,16,2,7
1366,22-07-2015,9,29,10
1367,22-07-2015,15,87,6
1368,22-07-2015,10,42,5
1369,22-07-2015,3,50,9
1370,22-07-2015,4,82,6
1371,23-07-2015,11,76,12
1372,23-07-2015,20,19,20
1373,23-07-2015,3,89,12
1374,23-07-2015,1,11,15
1375,23-07-2015,12,56,3
1376,23-07-2015,16,59,3
1377,23-07-2015,17,94,13
1378,23-07-2015,14,41,9
1379,23-07-2015,10,44,7
1380,23-07-2015,15,17,6
1381,24-07-2015,5,17,7
1382,24-07-2015,7,24,5
1383,24-07-2015,20,1,27
1384,24-07-2015,2,94,8
1385,24-07-2015,4,63,7
1386,24-07-2015,1,87,21
1387,25-07-2015,11,65,8
1388,25-07-2015,3,57,6
1389,25-07-2015,7,15,13
1390,25-07-2015,5,84,8
1391,25-07-2015,8,65,11
1392,25-07-2015,13,87,10
1393,25-07-2015,4,18,11
1394,25-07-2015,14,85,16
1395,26-07-2015,7,94,5
1396,26-07-2015,6,54,22
1397,26-07-2015,12,62,6
1398,26-07-2015,5,14,3
1399,26-07-2015,19,1,18
1400,26-07-2015,19,47,23
1401,26-07-2015,19,64,15
1402,27-07-2015,20,40,9
1403,27-07-2015,6,94,14
1404,27-07-2015,2,25,15
1405,27-07-2015,19,70,5
1406,27-07-2015,11,28,13
1407,27-07-2015,12,5,23
1408,27-07-2015,13,42,20
1409,27-07-2015,3,21,15
1410,27-07-2015,9,49,12
1411,28-07-2015,9,53,19
1412,28-07-2015,6,58,12
1413,28-07-2015,11,77,20
1414,29-07-2015,10,65,16
1415,29-07-2015,7,36,12
1416,29-07-2015,17,84,13
1417,29-07-2015,14,81,3
1418,29-07-2015,11,84,10
1419,29-07-2015,16,17,14
1420,29-07-2015,13,51,6
1421,30-07-2015,9,78,7
1422,30-07-2015,4,45,7
1423,30-07-2015,11,49,9
1424,30-07-2015,2,90,3
1425,30-07-2015,4,21,7
1426,30-07-2015,4,30,10
1427,30-07-2015,3,79,21
1428,31-07-2015,18,82,5
1429,31-07-2015,4,15,19
1430,31-07-2015,11,51,16
1431,31-07-2015,2,88,14
1432,31-07-2015,10,68,5
1433,01-08-2015,6,78,4
1434,01-08-2015,13,65,19
1435,01-08-2015,10,17,11
1436,01-08-2015,20,59,1
1437,01-08-2015,4,20,8
1438,01-08-2015,6,32,8
1439,02-08-2015,6,92,3
1440,02-08-2015,6,75,4
1441,03-08-2015,17,70,9
1442,03-08-2015,17,91,21
1443,03-08-2015,19,27,8
1444,03-08-2015,17,74,22
1445,03-08-2015,13,19,22
1446,04-08-2015,16,31,11
1447,04-08-2015,15,11,14
1448,04-08-2015,6,5,8
1449,04-08-2015,15,70,10
1450,05-08-2015,11,16,14
1451,05-08-2015,1,18,13
1452,05-08-2015,13,79,27
1453,05-08-2015,20,29,8
1454,05-08-2015,6,87,8
1455,05-08-2015,16,72,4
1456,05-08-2015,20,29,14
1457,05-08-2015,8,90,17
1458,05-08-2015,19,87,5
1459,06-08-2015,6,15,17
1460,06-08-2015,11,91,5
1461,06-08-2015,4,12,22
1462,06-08-2015,8,31,19
1463,06-08-2015,20,61,16
1464,06-08-2015,7,41,9
1465,06-08-2015,20,27,16
1466,06-08-2015,9,70,5
1467,07-08-2015,14,52,5
1468,07-08-2015,20,4,5
1469,07-08-2015,17,49,4
1470,07-08-2015,11,16,2
1471,08-08-2015,13,8,25
1472,08-08-2015,2,38,8
1473,08-08-2015,19,47,9
1474,08-08-2015,15,3,12
1475,08-08-2015,12,20,18
1476,08-08-2015,5,66,11
1477,08-08-2015,3,54,13
1478,09-08-2015,12,55,6
1479,09-08-2015,8,45,4
1480,09-08-2015,5,79,21
1481,09-08-2015,18,10,6
1482,10-08-2015,20,39,16
1483,10-08-2015,2,69,5
1484,10-08-2015,1,1,18
1485,10-08-2015,17,87,6
1486,10-08-2015,14,52,4
1487,10-08-2015,8,2,14
1488,10-08-2015,20,18,7
1489,10-08-2015,3,84,13
1490,10-08-2015,6,55,21
1491,11-08-2015,9,49,19
1492,11-08-2015,12,79,16
1493,11-08-2015,17,28,17
1494,11-08-2015,13,8,24
1495,11-08-2015,10,5,13
1496,11-08-2015,3,83,11
1497,11-08-2015,16,54,6
1498,11-08-2015,16,65,18
1499,11-08-2015,19,75,14
1500,11-08-2015,14,65,4
1501,12-08-2015,18,21,5
1502,12-08-2015,13,3,8
1503,12-08-2015,6,54,4
1504,12-08-2015,9,76,10
1505,12-08-2015,6,38,11
1506,12-08-2015,17,77,11
1507,12-08-2015,18,60,12
1508,12-08-2015,6,33,6
1509,12-08-2015,10,59,12
1510,12-08-2015,17,78,9
1511,12-08-2015,1,54,26
1512,13-08-2015,6,50,7
1513,13-08-2015,5,82,19
1514,13-08-2015,11,45,3
1515,13-08-2015,7,40,7
1516,13-08-2015,12,30,12
1517,13-08-2015,14,86,10
1518,13-08-2015,7,53,17
1519,13-08-2015,12,19,12
1520,13-08-2015,1,4,13
1521,13-08-2015,5,30,7
1522,14-08-2015,19,55,8
1523,14-08-2015,4,16,9
1524,14-08-2015,11,11,15
1525,14-08-2015,3,82,20
1526,14-08-2015,14,78,10
1527,14-08-2015,1,7,8
1528,14-08-2015,8,72,6
1529,14-08-2015,18,78,12
1530,15-08-2015,19,52,10
1531,15-08-2015,20,52,8
1532,15-08-2015,1,85,26
1533,15-08-2015,8,10,19
1534,15-08-2015,18,31,14
1535,15-08-2015,13,91,18
1536,15-08-2015,12,19,4
1537,15-08-2015,2,41,10
1538,15-08-2015,6,32,8
1539,16-08-2015,16,94,12
1540,16-08-2015,20,6,6
1541,16-08-2015,15,48,1
1542,16-08-2015,6,17,20
1543,16-08-2015,18,75,5
1544,16-08-2015,5,45,9
1545,16-08-2015,1,61,14
1546,16-08-2015,20,70,8
1547,16-08-2015,20,60,20
1548,16-08-2015,1,38,6
1549,16-08-2015,14,25,10
1550,16-08-2015,6,41,18
1551,17-08-2015,3,93,10
1552,17-08-2015,11,35,9
1553,17-08-2015,10,74,22
1554,17-08-2015,2,52,3
1555,17-08-2015,2,1,27
1556,17-08-2015,14,31,15
1557,17-08-2015,20,14,24
1558,17-08-2015,16,52,11
1559,17-08-2015,19,13,6
1560,17-08-2015,1,76,15
1561,18-08-2015,1,92,16
1562,18-08-2015,4,79,12
1563,18-08-2015,7,14,20
1564,18-08-2015,10,1,9
1565,18-08-2015,2,9,11
1566,18-08-2015,6,88,1
1567,18-08-2015,18,80,13
1568,18-08-2015,2,31,19
1569,18-08-2015,13,33,5
1570,19-08-2015,17,18,7
1571,19-08-2015,10,87,6
1572,19-08-2015,3,49,14
1573,19-08-2015,20,87,17
1574,19-08-2015,19,25,9
1575,19-08-2015,1,37,13
1576,20-08-2015,14,45,13
1577,20-08-2015,6,79,24
1578,20-08-2015,7,6,8
1579,20-08-2015,17,27,7
1580,20-08-2015,17,65,17
1581,20-08-2015,20,37,8
1582,20-08-2015,17,85,17
1583,20-08-2015,6,13,6
1584,20-08-2015,20,69,14
1585,20-08-2015,6,78,8
1586,20-08-2015,19,88,16
1587,20-08-2015,20,82,6
1588,20-08-2015,10,88,12
1589,21-08-2015,13,51,15
1590,21-08-2015,17,93,14
1591,21-08-2015,12,69,11
1592,21-08-2015,8,50,5
1593,21-08-2015,11,45,14
1594,21-08-2015,8,77,5
1595,22-08-2015,9,42,8
1596,22-08-2015,14,88,17
1597,22-08-2015,6,44,12
1598,22-08-2015,17,41,11
1599,22-08-2015,11,90,6
1600,22-08-2015,11,61,15
1601,23-08-2015,19,8,16
1602,23-08-2015,8,26,24
1603,23-08-2015,5,85,9
1604,23-08-2015,15,23,11
1605,23-08-2015,1,73,17
1606,23-08-2015,19,6,5
1607,23-08-2015,20,78,8
1608,23-08-2015,13,21,19
1609,23-08-2015,19,81,6
1610,23-08-2015,13,23,12
1611,24-08-2015,7,81,2
1612,24-08-2015,4,64,11
1613,24-08-2015,14,78,10
1614,24-08-2015,17,34,11
1615,24-08-2015,13,68,15
1616,24-08-2015,15,14,2
1617,24-08-2015,16,53,1
1618,25-08-2015,14,33,8
1619,25-08-2015,2,89,4
1620,25-08-2015,11,82,15
1621,25-08-2015,1,14,27
1622,25-08-2015,11,36,17
1623,25-08-2015,3,5,19
1624,25-08-2015,8,32,11
1625,25-08-2015,17,17,9
1626,25-08-2015,15,49,15
1627,25-08-2015,3,45,3
1628,26-08-2015,20,20,4
1629,26-08-2015,7,92,19
1630,26-08-2015,1,24,10
1631,26-08-2015,2,42,13
1632,26-08-2015,3,21,14
1633,26-08-2015,10,20,11
1634,26-08-2015,6,24,11
1635,26-08-2015,2,40,6
1636,26-08-2015,8,53,3
1637,27-08-2015,14,55,22
1638,27-08-2015,9,18,12
1639,27-08-2015,5,75,21
1640,27-08-2015,5,53,4
1641,27-08-2015,5,36,6
1642,27-08-2015,10,85,17
1643,28-08-2015,1,48,3
1644,29-08-2015,8,10,12
1645,29-08-2015,1,20,5
1646,30-08-2015,1,30,12
1647,30-08-2015,2,82,16
1648,30-08-2015,15,30,9
1649,30-08-2015,15,64,25
1650,30-08-2015,17,2,19
1651,30-08-2015,16,1,10
1652,30-08-2015,14,57,4
1653,30-08-2015,2,79,17
1654,30-08-2015,18,34,6
1655,30-08-2015,17,70,8
1656,31-08-2015,4,1,10
1657,31-08-2015,8,23,5
1658,31-08-2015,15,84,5
1659,31-08-2015,4,21,15
1660,31-08-2015,2,71,18
1661,01-09-2015,15,68,18
1662,01-09-2015,15,71,12
1663,01-09-2015,17,6,13
1664,01-09-2015,19,68,12
1665,01-09-2015,10,85,14
1666,02-09-2015,5,84,10
1667,02-09-2015,14,86,5
1668,02-09-2015,9,26,10
1669,02-09-2015,20,64,20
1670,02-09-2015,4,25,13
1671,02-09-2015,20,84,8
1672,02-09-2015,9,50,6
1673,02-09-2015,19,19,16
1674,02-09-2015,18,2,20
1675,02-09-2015,3,91,17
1676,02-09-2015,20,46,3
1677,02-09-2015,13,90,12
1678,02-09-2015,16,6,7
1679,03-09-2015,6,4,28
1680,03-09-2015,4,3,3
1681,03-09-2015,20,79,17
1682,03-09-2015,13,60,10
1683,03-09-2015,9,73,6
1684,03-09-2015,5,61,11
1685,04-09-2015,6,78,7
1686,04-09-2015,14,4,23
1687,04-09-2015,14,4,9
1688,04-09-2015,12,20,8
1689,04-09-2015,16,46,22
1690,04-09-2015,2,7,9
1691,04-09-2015,4,77,5
1692,05-09-2015,7,80,7
1693,05-09-2015,12,35,9
1694,05-09-2015,16,2,21
1695,05-09-2015,7,71,17
1696,05-09-2015,12,83,13
1697,06-09-2015,14,59,14
1698,06-09-2015,20,4,17
1699,06-09-2015,4,66,10
1700,06-09-2015,2,24,10
1701,06-09-2015,2,94,7
1702,06-09-2015,3,26,8
1703,06-09-2015,15,61,16
1704,06-09-2015,20,38,24
1705,06-09-2015,1,7,8
1706,06-09-2015,8,55,16
1707,07-09-2015,13,6,13
1708,07-09-2015,2,44,14
1709,07-09-2015,18,71,11
1710,07-09-2015,12,62,10
1711,07-09-2015,4,87,7
1712,07-09-2015,17,72,10
1713,07-09-2015,12,27,16
1714,08-09-2015,3,28,26
1715,08-09-2015,2,26,22
1716,08-09-2015,13,40,10
1717,08-09-2015,20,74,6
1718,09-09-2015,13,59,5
1719,09-09-2015,17,82,7
1720,09-09-2015,11,29,8
1721,09-09-2015,15,64,15
1722,09-09-2015,4,56,4
1723,09-09-2015,1,37,6
1724,10-09-2015,3,81,3
1725,10-09-2015,1,14,6
1726,10-09-2015,12,62,8
1727,10-09-2015,13,33,12
1728,10-09-2015,4,22,6
1729,10-09-2015,14,11,10
1730,10-09-2015,9,76,3
1731,11-09-2015,2,4,3
1732,11-09-2015,3,94,5
1733,11-09-2015,20,22,8
1734,11-09-2015,9,4,17
1735,11-09-2015,15,82,13
1736,12-09-2015,5,89,18
1737,12-09-2015,4,34,12
1738,12-09-2015,7,1,13
1739,12-09-2015,9,19,16
1740,12-09-2015,16,30,13
1741,12-09-2015,18,19,14
1742,12-09-2015,5,81,12
1743,13-09-2015,5,45,18
1744,13-09-2015,2,10,10
1745,13-09-2015,12,26,15
1746,13-09-2015,8,28,10
1747,14-09-2015,14,46,21
1748,14-09-2015,1,79,6
1749,14-09-2015,17,2,10
1750,14-09-2015,15,66,9
1751,14-09-2015,2,37,16
1752,15-09-2015,18,59,3
1753,15-09-2015,15,81,6
1754,15-09-2015,5,45,4
1755,15-09-2015,12,46,6
1756,15-09-2015,9,91,14
1757,15-09-2015,10,33,15
1758,16-09-2015,9,58,17
1759,16-09-2015,15,53,2
1760,16-09-2015,17,5,22
1761,16-09-2015,2,19,14
1762,16-09-2015,13,1,10
1763,16-09-2015,11,89,16
1764,16-09-2015,16,40,19
1765,17-09-2015,13,17,17
1766,17-09-2015,17,21,18
1767,17-09-2015,16,14,17
1768,17-09-2015,8,17,6
1769,17-09-2015,8,94,5
1770,17-09-2015,12,44,13
1771,18-09-2015,15,41,5
1772,18-09-2015,16,49,9
1773,18-09-2015,17,65,6
1774,18-09-2015,5,37,19
1775,18-09-2015,8,48,11
1776,18-09-2015,3,23,6
1777,18-09-2015,13,67,15
1778,19-09-2015,4,27,5
1779,19-09-2015,8,79,10
1780,19-09-2015,17,77,11
1781,19-09-2015,3,11,6
1782,20-09-2015,12,62,4
1783,20-09-2015,16,94,12
1784,20-09-2015,7,32,7
1785,20-09-2015,9,21,15
1786,20-09-2015,3,82,9
1787,20-09-2015,11,43,6
1788,20-09-2015,1,33,8
1789,20-09-2015,3,72,8
1790,21-09-2015,16,85,4
1791,21-09-2015,12,58,7
1792,21-09-2015,18,51,16
1793,21-09-2015,2,9,12
1794,21-09-2015,16,67,7
1795,21-09-2015,5,57,7
1796,21-09-2015,3,39,14
1797,22-09-2015,16,6,4
1798,22-09-2015,7,52,12
1799,22-09-2015,13,82,8
1800,22-09-2015,14,64,21
1801,22-09-2015,10,21,8
1802,23-09-2015,10,6,13
1803,23-09-2015,3,48,3
1804,23-09-2015,20,24,6
1805,23-09-2015,14,60,11
1806,23-09-2015,14,75,13
